segments,variable,value
RussianFederation2729,R,0
RussianFederation9279,R,0
RussianFederation9280,R,0
RussianFederation2731,R,0
RussianFederation2733,R,0
RussianFederation2735,R,0
RussianFederation2736,R,0
RussianFederation9278,R,0
RussianFederation2532,R,0
RussianFederation2533,R,0
RussianFederation2534,R,0
RussianFederation2535,R,0
RussianFederation2536,R,0
RussianFederation2537,R,0
RussianFederation2538,R,0
RussianFederation2539,R,0
RussianFederation2554,R,0
RussianFederation2555,R,0
RussianFederation2540,R,0
RussianFederation2541,R,0
RussianFederation2542,R,0
RussianFederation2543,R,0
RussianFederation2545,R,0
RussianFederation2552,R,0
RussianFederation2553,R,0
RussianFederation11753,R,0
RussianFederation2530,R,0
RussianFederation2531,R,0
RussianFederation2524,R,0
RussianFederation2525,R,0
RussianFederation2526,R,0
RussianFederation2529,R,0
RussianFederation2551,R,0
RussianFederation2520,R,0
RussianFederation2521,R,0
RussianFederation2522,R,0
RussianFederation2523,R,0
RussianFederation2519,R,0
RussianFederation2508,R,0
RussianFederation11423,R,0
RussianFederation11434,R,0
RussianFederation11432,R,0
RussianFederation11435,R,0
RussianFederation632,R,0
RussianFederation2493,R,0
RussianFederation2506,R,0
RussianFederation11604,R,0
RussianFederation653,R,0
Ukraine573,R,0
Ukraine574,R,0
Ukraine576,R,0
Ukraine578,R,0
Ukraine579,R,0
Ukraine583,R,0
Ukraine584,R,0
Ukraine585,R,0
Ukraine567,R,0
Ukraine571,R,0
Ukraine619,R,0
Ukraine621,R,0
Ukraine620,R,0
Ukraine622,R,0
Ukraine623,R,0
Ukraine586,R,0
Ukraine587,R,0
Ukraine588,R,0
Ukraine591,R,0
Ukraine592,R,0
Ukraine595,R,0
Ukraine614,R,0
Ukraine615,R,0
Ukraine616,R,0
Ukraine617,R,0
Ukraine618,R,0
Ukraine605,R,0
Ukraine606,R,0
Ukraine613,R,0
Japan11161,R,0
UnitedStates4088,R,0
UnitedStates4098,R,0
UnitedStates4274,R,0
UnitedStates4288,R,0
UnitedStates4553,R,0
UnitedStates4555,R,0
UnitedStates4556,R,0
UnitedStates4561,R,0
UnitedStates4562,R,0
UnitedStates4563,R,0
Bahamas7624,R,0
Bahamas7719,R,0
Bahamas7729,R,0
Bahamas7730,R,0
Bahamas7758,R,0
Bahamas7774,R,0
Bahamas7765,R,0
Bahamas7771,R,0
Bahamas7781,R,0
Bahamas7782,R,0
Bahamas7783,R,0
Bahamas7786,R,0
Bahamas7789,R,0
Bahamas7806,R,0
Mexico3699,R,0
UnitedKingdom7917,R,0
UnitedKingdom7920,R,0
UnitedKingdom7924,R,0
UnitedKingdom7925,R,0
UnitedKingdom7937,R,0
UnitedStates3502,R,0
UnitedStates3543,R,0
UnitedStates3548,R,0
UnitedStates3558,R,0
UnitedStates3560,R,0
UnitedStates3561,R,0
UnitedStates3568,R,0
UnitedStates3577,R,0
UnitedStates3600,R,0
UnitedStates3625,R,0
UnitedStates3626,R,0
UnitedStates3632,R,0
UnitedStates3633,R,0
UnitedStates5322,R,0
UnitedStates5323,R,0
UnitedStates5254,R,0
Algeria889,R,0
Algeria899,R,0
Algeria902,R,0
Bahamas7761,R,0
Bahamas7804,R,0
China2409,R,0
China2411,R,0
China2412,R,0
China2414,R,0
China2415,R,0
China2416,R,0
China2420,R,0
China2421,R,0
China2425,R,0
China2426,R,0
China2395,R,0
China2398,R,0
China10496,R,0
China10497,R,0
China10499,R,0
China2349,R,0
Cuba7384,R,0
Cuba7387,R,0
Cuba7712,R,0
Cuba7402,R,0
Cuba7412,R,0
Egypt1442,R,0
Egypt1441,R,0
FrenchPolynesia5537,R,0
Kiribati5388,R,0
KoreaRep2478,R,0
LibyanArabJamahiriya810,R,0
LibyanArabJamahiriya815,R,0
LibyanArabJamahiriya816,R,0
LibyanArabJamahiriya821,R,0
LibyanArabJamahiriya820,R,0
LibyanArabJamahiriya818,R,0
LibyanArabJamahiriya819,R,0
LibyanArabJamahiriya817,R,0
Mexico5502,R,0
Morocco903,R,0
Morocco910,R,0
Morocco916,R,0
Morocco919,R,0
Morocco920,R,0
Morocco938,R,0
Morocco939,R,0
Morocco941,R,0
UnitedStates5245,R,0
WesternSahara948,R,0
WesternSahara949,R,0
AntiguaandBarbuda8103,R,0
CapeVerde8417,R,0
CapeVerde8427,R,0
CapeVerde8434,R,0
CapeVerde8439,R,0
China10494,R,0
China10522,R,0
China2264,R,0
China2287,R,0
China2291,R,0
China2296,R,0
China2303,R,0
China10286,R,0
China10289,R,0
China2322,R,0
China2324,R,0
China2330,R,0
China2338,R,0
China2340,R,0
China2314,R,0
China2319,R,0
China10453,R,0
China10249,R,0
Dominica8120,R,0
DominicanRep7891,R,0
Haiti7814,R,0
IranIslamicRep1582,R,0
IranIslamicRep1600,R,0
IranIslamicRep1584,R,0
IranIslamicRep1587,R,0
IranIslamicRep1588,R,0
IranIslamicRep1590,R,0
IranIslamicRep1592,R,0
IranIslamicRep1596,R,0
IranIslamicRep1597,R,0
IranIslamicRep1598,R,0
IranIslamicRep1599,R,0
IranIslamicRep9407,R,0
Iraq1581,R,0
Oman1527,R,0
Oman1520,R,0
Oman1522,R,0
Oman1523,R,0
TaiwanProvinceofChina10444,R,0
UnitedKingdom8044,R,0
UnitedKingdom8075,R,0
UnitedKingdom10290,R,0
UnitedKingdom10351,R,0
UnitedKingdom10359,R,0
CostaRica4763,R,0
Cyprus9274,R,0
Cyprus9275,R,0
ElSalvador3806,R,0
ElSalvador3800,R,0
ElSalvador3812,R,0
Grenada8130,R,0
Guatemala3793,R,0
India10121,R,0
India10122,R,0
India10123,R,0
India10130,R,0
India10131,R,0
India10132,R,0
India10133,R,0
India10134,R,0
Mexico3789,R,0
Mexico5358,R,0
Mexico3708,R,0
Mexico4723,R,0
Mexico3767,R,0
Mexico3782,R,0
Mexico3783,R,0
Mexico3784,R,0
Mexico3710,R,0
Mexico3711,R,0
Mexico3712,R,0
Nicaragua4759,R,0
Panama3858,R,0
Panama3881,R,0
Panama4777,R,0
Panama4774,R,0
Panama4775,R,0
Panama4776,R,0
Panama3859,R,0
Panama3860,R,0
Panama3861,R,0
Panama3877,R,0
Panama3878,R,0
Panama7941,R,0
Panama3863,R,0
Panama3864,R,0
Panama3866,R,0
Panama3862,R,0
Panama4771,R,0
Panama7916,R,0
Panama4768,R,0
Panama4769,R,0
Panama4770,R,0
Panama7790,R,0
Panama3879,R,0
Panama3880,R,0
Qatar1562,R,0
Qatar1566,R,0
Qatar1567,R,0
Qatar1565,R,0
Qatar1569,R,0
Qatar1564,R,0
Qatar1563,R,0
SaudiArabia1561,R,0
SaudiArabia1573,R,0
SaudiArabia1572,R,0
TrinidadandTobago8141,R,0
TrinidadandTobago8144,R,0
TrinidadandTobago8145,R,0
TrinidadandTobago8146,R,0
TrinidadandTobago8152,R,0
TrinidadandTobago8153,R,0
TrinidadandTobago8157,R,0
Turkey551,R,0
Turkey692,R,0
Turkey693,R,0
Turkey694,R,0
Turkey544,R,0
Turkey687,R,0
Turkey690,R,0
Turkey546,R,0
Turkey548,R,0
Turkey699,R,0
Turkey704,R,0
Turkey697,R,0
Turkey696,R,0
Turkey695,R,0
Turkey708,R,0
Turkey710,R,0
Turkey711,R,0
Turkey712,R,0
Turkey713,R,0
Turkey714,R,0
Turkey9258,R,0
Turkey715,R,0
Turkey716,R,0
Turkey724,R,0
Turkey738,R,0
Turkey739,R,0
Turkey740,R,0
Turkey725,R,0
Turkey727,R,0
Turkey728,R,0
Turkey744,R,0
Turkey691,R,0
UnitedArabEmirates1556,R,0
UnitedArabEmirates1558,R,0
UnitedArabEmirates1557,R,0
UnitedArabEmirates1559,R,0
UnitedArabEmirates1560,R,0
UnitedArabEmirates9401,R,0
UnitedArabEmirates9403,R,0
Venezuela4851,R,0
Bangladesh1881,R,0
Bangladesh1885,R,0
Bangladesh10073,R,0
India1837,R,0
India1839,R,0
India1667,R,0
India1668,R,0
India1820,R,0
India1821,R,0
India1823,R,0
India1824,R,0
India1825,R,0
India1812,R,0
India1813,R,0
India1815,R,0
India1816,R,0
India1676,R,0
India1677,R,0
India1681,R,0
India1773,R,0
India1784,R,0
India1785,R,0
India1786,R,0
India1788,R,0
India1791,R,0
India1807,R,0
India1763,R,0
India1764,R,0
India1767,R,0
India1768,R,0
India1775,R,0
India1776,R,0
India1777,R,0
India1778,R,0
India1688,R,0
India1691,R,0
India1684,R,0
India1741,R,0
India1748,R,0
India1749,R,0
India1750,R,0
India1751,R,0
India1742,R,0
India1747,R,0
India1703,R,0
India1705,R,0
India1711,R,0
India1731,R,0
Maldives9595,R,0
Maldives9623,R,0
Maldives9655,R,0
Maldives9656,R,0
Maldives9638,R,0
Maldives9640,R,0
Maldives9693,R,0
Maldives9696,R,0
Pakistan1605,R,0
Pakistan1628,R,0
Pakistan1606,R,0
Pakistan1607,R,0
Pakistan1608,R,0
Pakistan1609,R,0
Pakistan1610,R,0
Pakistan1611,R,0
Pakistan1612,R,0
Pakistan1618,R,0
Pakistan1620,R,0
Pakistan1621,R,0
Pakistan1623,R,0
Pakistan1624,R,0
Pakistan1625,R,0
Pakistan1626,R,0
Pakistan1627,R,0
SriLanka9969,R,0
SriLanka9970,R,0
SriLanka9968,R,0
SriLanka9971,R,0
SriLanka9979,R,0
SriLanka9981,R,0
SriLanka9983,R,0
SriLanka9988,R,0
Maldives9753,R,0
Maldives9756,R,0
Maldives9786,R,0
Maldives9787,R,0
Maldives9800,R,0
Maldives9903,R,0
Maldives9914,R,0
Maldives9856,R,0
Maldives9878,R,0
Maldives9879,R,0
Maldives9880,R,0
Maldives9881,R,0
Maldives9882,R,0
Maldives9949,R,0
Philippines11168,R,0
Philippines11197,R,0
Philippines11205,R,0
Philippines10699,R,0
Philippines10747,R,0
Philippines10758,R,0
Philippines10763,R,0
Philippines10774,R,0
Philippines11220,R,0
UnitedKingdom9960,R,0
BruneiDarussalam10382,R,0
BruneiDarussalam10392,R,0
BruneiDarussalam10393,R,0
BruneiDarussalam10386,R,0
BruneiDarussalam10383,R,0
BruneiDarussalam10384,R,0
BruneiDarussalam10385,R,0
Ecuador7788,R,0
Ecuador7779,R,0
Ecuador7787,R,0
Ecuador7793,R,0
Ecuador7805,R,0
Ecuador7811,R,0
Egypt1439,R,0
Indonesia10420,R,0
Indonesia10422,R,0
Indonesia10423,R,0
Indonesia10424,R,0
Indonesia10425,R,0
Indonesia10426,R,0
Indonesia10429,R,0
Indonesia10430,R,0
Indonesia10633,R,0
Indonesia10637,R,0
Indonesia10639,R,0
Indonesia10411,R,0
Indonesia10413,R,0
Indonesia10414,R,0
Indonesia10415,R,0
Indonesia10417,R,0
Indonesia10419,R,0
Indonesia10421,R,0
Indonesia10194,R,0
Indonesia3279,R,0
Indonesia3285,R,0
Indonesia3287,R,0
Indonesia3288,R,0
Indonesia3290,R,0
Indonesia3289,R,0
Indonesia3291,R,0
Indonesia10352,R,0
Indonesia10379,R,0
Indonesia10389,R,0
Indonesia10391,R,0
Indonesia10395,R,0
Indonesia10397,R,0
Indonesia10403,R,0
Indonesia10404,R,0
Indonesia10405,R,0
Indonesia10406,R,0
Indonesia10202,R,0
Indonesia10203,R,0
Indonesia3240,R,0
Indonesia3277,R,0
Indonesia3278,R,0
Indonesia11238,R,0
Indonesia10370,R,0
Indonesia10374,R,0
Indonesia10436,R,0
Indonesia3269,R,0
Indonesia3271,R,0
Indonesia11251,R,0
Indonesia11254,R,0
Indonesia11236,R,0
Indonesia10409,R,0
Indonesia10664,R,0
Indonesia11270,R,0
Indonesia3242,R,0
Indonesia3267,R,0
Indonesia10221,R,0
Indonesia10230,R,0
Kenya1363,R,0
Kenya1366,R,0
Kenya1367,R,0
Malaysia10394,R,0
Malaysia10416,R,0
Malaysia10381,R,0
Malaysia10390,R,0
Malaysia10396,R,0
Malaysia10399,R,0
Malaysia10402,R,0
Malaysia10408,R,0
Malaysia10410,R,0
Malaysia10412,R,0
Malaysia10508,R,0
Malaysia10517,R,0
Malaysia10524,R,0
Malaysia10665,R,0
Malaysia10363,R,0
Malaysia10364,R,0
Malaysia10366,R,0
Malaysia10367,R,0
Malaysia10371,R,0
Malaysia10372,R,0
Malaysia10375,R,0
Malaysia10380,R,0
Malaysia10437,R,0
PapuaNewGuinea11716,R,0
PapuaNewGuinea11717,R,0
Philippines10507,R,0
Philippines10899,R,0
Philippines11110,R,0
Philippines11137,R,0
Philippines10684,R,0
UnitedKingdom10452,R,0
UnitedKingdom10441,R,0
Indonesia10147,R,0
Indonesia10145,R,0
Indonesia10149,R,0
Indonesia10150,R,0
Indonesia10152,R,0
Indonesia10153,R,0
Indonesia10163,R,0
Indonesia10225,R,0
Indonesia10235,R,0
Indonesia10236,R,0
Indonesia10237,R,0
Indonesia10165,R,0
Indonesia10247,R,0
Indonesia10246,R,0
Indonesia10211,R,0
Indonesia10166,R,0
Indonesia11503,R,0
Indonesia11506,R,0
Indonesia11507,R,0
Indonesia11509,R,0
Indonesia11511,R,0
Indonesia11520,R,0
Indonesia11521,R,0
Indonesia11522,R,0
Indonesia11524,R,0
Indonesia11525,R,0
Indonesia11526,R,0
Indonesia11528,R,0
Indonesia11676,R,0
Indonesia11677,R,0
Indonesia11680,R,0
Indonesia11682,R,0
Indonesia11683,R,0
Indonesia11684,R,0
Indonesia11529,R,0
Indonesia11530,R,0
Indonesia10167,R,0
Indonesia10279,R,0
Indonesia10280,R,0
Indonesia10281,R,0
Indonesia10282,R,0
Indonesia10349,R,0
Indonesia10632,R,0
Indonesia10667,R,0
Indonesia10159,R,0
Malaysia1953,R,0
Malaysia1973,R,0
Malaysia1974,R,0
Malaysia2022,R,0
Malaysia2010,R,0
Malaysia2012,R,0
Myanmar1902,R,0
Myanmar1903,R,0
Myanmar10117,R,0
Myanmar1938,R,0
PapuaNewGuinea11750,R,0
PapuaNewGuinea11756,R,0
SolomonIslands11822,R,0
SolomonIslands11826,R,0
Thailand2086,R,0
Thailand1944,R,0
Thailand1945,R,0
Thailand1946,R,0
Thailand2054,R,0
Thailand1947,R,0
Thailand1949,R,0
Thailand10206,R,0
Thailand2036,R,0
Thailand2039,R,0
Malaysia2008,R,0
Malaysia10242,R,0
MarshallIslands11828,R,0
PapuaNewGuinea11513,R,0
PapuaNewGuinea11531,R,0
PapuaNewGuinea11516,R,0
PapuaNewGuinea11517,R,0
PapuaNewGuinea11551,R,0
PapuaNewGuinea11552,R,0
PapuaNewGuinea11553,R,0
PapuaNewGuinea11538,R,0
PapuaNewGuinea11751,R,0
PapuaNewGuinea11723,R,0
PapuaNewGuinea11534,R,0
PapuaNewGuinea11705,R,0
SolomonIslands11866,R,0
SolomonIslands11868,R,0
SolomonIslands11876,R,0
SolomonIslands11896,R,0
Thailand2044,R,0
Thailand2037,R,0
Thailand2050,R,0
UnitedStates11861,R,0
VietNam2240,R,0
VietNam2224,R,0
VietNam10234,R,0
Australia11675,R,0
Benin1137,R,0
France9427,R,0
France9428,R,0
France9429,R,0
FrenchPolynesia5636,R,0
FrenchPolynesia5620,R,0
FrenchPolynesia5621,R,0
FrenchPolynesia5622,R,0
FrenchPolynesia5741,R,0
FrenchPolynesia5743,R,0
FrenchPolynesia5745,R,0
FrenchPolynesia5749,R,0
FrenchPolynesia5750,R,0
FrenchPolynesia5751,R,0
FrenchPolynesia5752,R,0
FrenchPolynesia5753,R,0
FrenchPolynesia5754,R,0
FrenchPolynesia5772,R,0
FrenchPolynesia5773,R,0
FrenchPolynesia5775,R,0
FrenchPolynesia5777,R,0
FrenchPolynesia5780,R,0
FrenchPolynesia5783,R,0
FrenchPolynesia5784,R,0
FrenchPolynesia5786,R,0
FrenchPolynesia5797,R,0
FrenchPolynesia5799,R,0
FrenchPolynesia5809,R,0
FrenchPolynesia5817,R,0
FrenchPolynesia5820,R,0
FrenchPolynesia5830,R,0
FrenchPolynesia5831,R,0
FrenchPolynesia5832,R,0
FrenchPolynesia5833,R,0
FrenchPolynesia5834,R,0
FrenchPolynesia5835,R,0
FrenchPolynesia5836,R,0
FrenchPolynesia5838,R,0
FrenchPolynesia5839,R,0
FrenchPolynesia5841,R,0
FrenchPolynesia5990,R,0
FrenchPolynesia5993,R,0
FrenchPolynesia5882,R,0
FrenchPolynesia5884,R,0
Guinea1031,R,0
Guinea-Bissau1026,R,0
Guinea-Bissau1030,R,0
Guinea-Bissau8811,R,0
Liberia1059,R,0
Nigeria1147,R,0
Senegal985,R,0
Seychelles9425,R,0
SierraLeone1051,R,0
SolomonIslands3331,R,0
SolomonIslands3332,R,0
FrenchPolynesia5979,R,0
FrenchPolynesia5986,R,0
FrenchPolynesia5988,R,0
FrenchPolynesia5991,R,0
FrenchPolynesia6001,R,0
FrenchPolynesia6100,R,0
FrenchPolynesia5755,R,0
FrenchPolynesia5756,R,0
FrenchPolynesia5757,R,0
FrenchPolynesia5758,R,0
FrenchPolynesia5759,R,0
FrenchPolynesia5761,R,0
FrenchPolynesia5763,R,0
FrenchPolynesia5764,R,0
FrenchPolynesia5765,R,0
FrenchPolynesia5767,R,0
FrenchPolynesia5768,R,0
FrenchPolynesia5779,R,0
FrenchPolynesia5785,R,0
FrenchPolynesia5787,R,0
FrenchPolynesia5788,R,0
FrenchPolynesia5790,R,0
FrenchPolynesia5791,R,0
FrenchPolynesia5792,R,0
FrenchPolynesia5793,R,0
FrenchPolynesia5794,R,0
FrenchPolynesia5795,R,0
FrenchPolynesia5796,R,0
FrenchPolynesia5798,R,0
FrenchPolynesia5800,R,0
FrenchPolynesia5801,R,0
FrenchPolynesia5802,R,0
FrenchPolynesia5803,R,0
FrenchPolynesia5804,R,0
FrenchPolynesia5806,R,0
FrenchPolynesia5807,R,0
FrenchPolynesia5808,R,0
FrenchPolynesia5810,R,0
FrenchPolynesia5811,R,0
FrenchPolynesia5812,R,0
FrenchPolynesia5813,R,0
FrenchPolynesia5814,R,0
FrenchPolynesia5815,R,0
FrenchPolynesia5842,R,0
FrenchPolynesia5854,R,0
FrenchPolynesia5865,R,0
FrenchPolynesia5866,R,0
FrenchPolynesia5867,R,0
FrenchPolynesia5871,R,0
FrenchPolynesia5876,R,0
FrenchPolynesia5878,R,0
FrenchPolynesia5879,R,0
FrenchPolynesia5880,R,0
FrenchPolynesia5883,R,0
FrenchPolynesia5886,R,0
FrenchPolynesia5887,R,0
FrenchPolynesia5888,R,0
FrenchPolynesia5889,R,0
FrenchPolynesia5890,R,0
FrenchPolynesia5891,R,0
FrenchPolynesia5901,R,0
FrenchPolynesia5909,R,0
FrenchPolynesia5913,R,0
FrenchPolynesia5916,R,0
FrenchPolynesia5919,R,0
FrenchPolynesia5920,R,0
FrenchPolynesia5925,R,0
FrenchPolynesia5928,R,0
FrenchPolynesia5935,R,0
FrenchPolynesia5939,R,0
FrenchPolynesia5992,R,0
FrenchPolynesia5994,R,0
FrenchPolynesia5995,R,0
FrenchPolynesia5996,R,0
FrenchPolynesia5997,R,0
FrenchPolynesia5998,R,0
FrenchPolynesia5999,R,0
FrenchPolynesia6002,R,0
FrenchPolynesia6003,R,0
FrenchPolynesia6007,R,0
FrenchPolynesia6008,R,0
FrenchPolynesia6009,R,0
FrenchPolynesia6012,R,0
FrenchPolynesia6013,R,0
FrenchPolynesia6023,R,0
FrenchPolynesia6026,R,0
FrenchPolynesia6028,R,0
FrenchPolynesia6029,R,0
FrenchPolynesia6030,R,0
FrenchPolynesia6033,R,0
FrenchPolynesia6034,R,0
FrenchPolynesia6035,R,0
FrenchPolynesia6037,R,0
FrenchPolynesia6038,R,0
FrenchPolynesia6039,R,0
FrenchPolynesia6040,R,0
FrenchPolynesia6042,R,0
FrenchPolynesia6043,R,0
FrenchPolynesia6044,R,0
FrenchPolynesia6045,R,0
FrenchPolynesia6046,R,0
FrenchPolynesia6047,R,0
FrenchPolynesia6048,R,0
FrenchPolynesia6049,R,0
FrenchPolynesia6050,R,0
FrenchPolynesia6051,R,0
FrenchPolynesia6052,R,0
FrenchPolynesia6053,R,0
FrenchPolynesia6054,R,0
FrenchPolynesia6057,R,0
FrenchPolynesia6058,R,0
FrenchPolynesia6059,R,0
FrenchPolynesia6060,R,0
FrenchPolynesia6061,R,0
FrenchPolynesia6063,R,0
FrenchPolynesia6065,R,0
FrenchPolynesia6067,R,0
FrenchPolynesia6068,R,0
FrenchPolynesia6069,R,0
FrenchPolynesia6070,R,0
FrenchPolynesia6071,R,0
FrenchPolynesia6072,R,0
FrenchPolynesia6075,R,0
FrenchPolynesia6076,R,0
FrenchPolynesia6079,R,0
FrenchPolynesia6080,R,0
FrenchPolynesia6081,R,0
FrenchPolynesia6082,R,0
FrenchPolynesia6083,R,0
FrenchPolynesia6084,R,0
FrenchPolynesia6088,R,0
FrenchPolynesia6109,R,0
FrenchPolynesia6119,R,0
FrenchPolynesia6120,R,0
FrenchPolynesia6121,R,0
FrenchPolynesia6125,R,0
FrenchPolynesia6127,R,0
FrenchPolynesia6130,R,0
FrenchPolynesia6131,R,0
FrenchPolynesia6132,R,0
FrenchPolynesia6134,R,0
FrenchPolynesia6135,R,0
FrenchPolynesia6138,R,0
FrenchPolynesia6140,R,0
FrenchPolynesia6142,R,0
FrenchPolynesia6143,R,0
FrenchPolynesia6144,R,0
FrenchPolynesia6146,R,0
FrenchPolynesia6147,R,0
FrenchPolynesia6148,R,0
FrenchPolynesia6149,R,0
FrenchPolynesia6150,R,0
FrenchPolynesia6151,R,0
FrenchPolynesia6154,R,0
FrenchPolynesia6155,R,0
FrenchPolynesia6156,R,0
FrenchPolynesia6157,R,0
FrenchPolynesia6158,R,0
FrenchPolynesia6159,R,0
FrenchPolynesia6160,R,0
FrenchPolynesia6161,R,0
FrenchPolynesia6162,R,0
FrenchPolynesia6163,R,0
FrenchPolynesia6164,R,0
FrenchPolynesia6166,R,0
FrenchPolynesia6168,R,0
FrenchPolynesia6169,R,0
FrenchPolynesia6170,R,0
FrenchPolynesia6172,R,0
FrenchPolynesia6173,R,0
FrenchPolynesia6174,R,0
FrenchPolynesia6175,R,0
FrenchPolynesia6176,R,0
FrenchPolynesia6177,R,0
FrenchPolynesia6178,R,0
FrenchPolynesia6179,R,0
FrenchPolynesia6180,R,0
FrenchPolynesia6181,R,0
FrenchPolynesia6185,R,0
FrenchPolynesia6193,R,0
FrenchPolynesia6195,R,0
FrenchPolynesia6196,R,0
FrenchPolynesia6197,R,0
FrenchPolynesia6198,R,0
FrenchPolynesia6200,R,0
FrenchPolynesia6201,R,0
FrenchPolynesia6203,R,0
FrenchPolynesia6204,R,0
FrenchPolynesia6205,R,0
FrenchPolynesia6206,R,0
FrenchPolynesia6207,R,0
FrenchPolynesia6208,R,0
FrenchPolynesia6209,R,0
FrenchPolynesia6210,R,0
FrenchPolynesia6214,R,0
FrenchPolynesia6216,R,0
FrenchPolynesia6219,R,0
FrenchPolynesia6222,R,0
FrenchPolynesia6224,R,0
FrenchPolynesia6225,R,0
FrenchPolynesia6226,R,0
FrenchPolynesia6229,R,0
FrenchPolynesia6230,R,0
FrenchPolynesia6231,R,0
FrenchPolynesia6232,R,0
FrenchPolynesia6235,R,0
FrenchPolynesia6236,R,0
FrenchPolynesia6237,R,0
FrenchPolynesia6239,R,0
FrenchPolynesia6240,R,0
FrenchPolynesia6244,R,0
FrenchPolynesia6245,R,0
FrenchPolynesia6246,R,0
FrenchPolynesia6248,R,0
FrenchPolynesia6251,R,0
FrenchPolynesia6256,R,0
FrenchPolynesia6267,R,0
FrenchPolynesia6270,R,0
FrenchPolynesia6271,R,0
FrenchPolynesia6276,R,0
FrenchPolynesia6277,R,0
FrenchPolynesia6278,R,0
FrenchPolynesia6280,R,0
FrenchPolynesia6281,R,0
FrenchPolynesia6282,R,0
FrenchPolynesia6283,R,0
FrenchPolynesia6284,R,0
FrenchPolynesia6285,R,0
FrenchPolynesia6286,R,0
FrenchPolynesia6297,R,0
FrenchPolynesia6312,R,0
FrenchPolynesia6314,R,0
FrenchPolynesia6315,R,0
FrenchPolynesia6316,R,0
FrenchPolynesia6317,R,0
FrenchPolynesia6319,R,0
FrenchPolynesia6320,R,0
FrenchPolynesia6321,R,0
FrenchPolynesia6322,R,0
FrenchPolynesia6323,R,0
FrenchPolynesia6324,R,0
FrenchPolynesia6325,R,0
FrenchPolynesia6326,R,0
FrenchPolynesia6327,R,0
FrenchPolynesia6328,R,0
FrenchPolynesia6329,R,0
FrenchPolynesia6330,R,0
FrenchPolynesia6332,R,0
FrenchPolynesia6333,R,0
FrenchPolynesia6334,R,0
FrenchPolynesia6335,R,0
FrenchPolynesia6336,R,0
FrenchPolynesia6337,R,0
FrenchPolynesia6355,R,0
FrenchPolynesia6360,R,0
FrenchPolynesia6374,R,0
FrenchPolynesia6382,R,0
FrenchPolynesia6383,R,0
FrenchPolynesia6387,R,0
FrenchPolynesia6391,R,0
FrenchPolynesia6395,R,0
FrenchPolynesia6426,R,0
FrenchPolynesia6429,R,0
FrenchPolynesia6435,R,0
FrenchPolynesia6723,R,0
FrenchPolynesia6725,R,0
FrenchPolynesia6727,R,0
FrenchPolynesia6338,R,0
FrenchPolynesia6339,R,0
FrenchPolynesia6340,R,0
FrenchPolynesia6341,R,0
FrenchPolynesia6342,R,0
FrenchPolynesia6344,R,0
FrenchPolynesia6346,R,0
FrenchPolynesia6349,R,0
FrenchPolynesia6397,R,0
FrenchPolynesia6398,R,0
FrenchPolynesia6399,R,0
FrenchPolynesia6400,R,0
FrenchPolynesia6401,R,0
FrenchPolynesia6402,R,0
FrenchPolynesia6403,R,0
FrenchPolynesia6404,R,0
FrenchPolynesia6405,R,0
FrenchPolynesia6406,R,0
FrenchPolynesia6421,R,0
FrenchPolynesia6423,R,0
FrenchPolynesia6425,R,0
FrenchPolynesia6451,R,0
FrenchPolynesia6452,R,0
FrenchPolynesia6455,R,0
FrenchPolynesia6457,R,0
FrenchPolynesia6460,R,0
FrenchPolynesia6462,R,0
FrenchPolynesia6463,R,0
FrenchPolynesia6464,R,0
FrenchPolynesia6465,R,0
FrenchPolynesia6466,R,0
FrenchPolynesia6467,R,0
FrenchPolynesia6468,R,0
FrenchPolynesia6469,R,0
FrenchPolynesia6470,R,0
FrenchPolynesia6472,R,0
FrenchPolynesia6473,R,0
FrenchPolynesia6474,R,0
FrenchPolynesia6475,R,0
FrenchPolynesia6477,R,0
FrenchPolynesia6479,R,0
FrenchPolynesia6480,R,0
FrenchPolynesia6481,R,0
FrenchPolynesia6482,R,0
FrenchPolynesia6483,R,0
FrenchPolynesia6485,R,0
FrenchPolynesia6486,R,0
FrenchPolynesia6487,R,0
FrenchPolynesia6488,R,0
FrenchPolynesia6490,R,0
FrenchPolynesia6491,R,0
FrenchPolynesia6492,R,0
FrenchPolynesia6493,R,0
FrenchPolynesia6495,R,0
FrenchPolynesia6496,R,0
FrenchPolynesia6497,R,0
FrenchPolynesia6499,R,0
FrenchPolynesia6500,R,0
FrenchPolynesia6502,R,0
FrenchPolynesia6503,R,0
FrenchPolynesia6504,R,0
FrenchPolynesia6505,R,0
FrenchPolynesia6506,R,0
FrenchPolynesia6507,R,0
FrenchPolynesia6508,R,0
FrenchPolynesia6509,R,0
FrenchPolynesia6510,R,0
FrenchPolynesia6511,R,0
FrenchPolynesia6512,R,0
FrenchPolynesia6513,R,0
FrenchPolynesia6514,R,0
FrenchPolynesia6515,R,0
FrenchPolynesia6516,R,0
FrenchPolynesia6517,R,0
FrenchPolynesia6535,R,0
